	ENGINE_LOAD	RPM	SPEED	THROTTLE_POS	ACC_D	LABEL	TIME
1701	0.0	1938.75	23.0	88.6274509804	14.5098039216	normal	230102242.0
1702	0.0	1919.25	22.0	88.6274509804	14.5098039216	normal	230102364.0
1703	0.0	1897.75	22.0	88.6274509804	14.5098039216	normal	230102462.0
1704	0.0	1861.25	22.0	88.6274509804	14.5098039216	normal	230102583.0
1705	0.0	1843.5	22.0	88.6274509804	14.5098039216	normal	230102694.0
1706	0.0	1822.0	21.0	88.6274509804	14.5098039216	normal	230102844.0
1707	0.0	1804.75	21.0	88.6274509804	14.5098039216	normal	230102962.0
1708	0.0	1797.25	21.0	88.6274509804	18.8235294118	normal	230103098.0
1709	0.0	1785.75	21.0	88.6274509804	19.6078431373	normal	230103234.0
1710	0.0	1815.75	21.0	88.6274509804	27.0588235294	normal	230103390.0
1711	7.45098039216	1881.75	22.0	88.6274509804	34.1176470588	normal	230103542.0
1712	8.62745098039	1866.25	22.0	88.6274509804	33.7254901961	normal	230103661.0
1713	25.4901960784	1854.5	22.0	88.6274509804	31.7647058824	normal	230103813.0
1714	23.5294117647	1872.25	22.0	88.6274509804	31.7647058824	normal	230103955.0
1715	18.8235294118	1831.75	22.0	88.6274509804	30.5882352941	normal	230104083.0
1716	18.431372549	1867.5	23.0	88.6274509804	36.0784313725	normal	230104212.0
1717	18.0392156863	2049.5	23.0	88.6274509804	37.2549019608	normal	230104342.0
1718	19.6078431373	2075.0	24.0	88.6274509804	32.9411764706	normal	230104462.0
1719	22.7450980392	2070.0	24.0	88.6274509804	40.3921568627	normal	230104589.0
1720	21.9607843137	2097.0	24.0	88.6274509804	42.3529411765	normal	230104725.0
1721	31.3725490196	2120.0	25.0	88.6274509804	48.2352941176	normal	230104855.0
1722	49.0196078431	2263.75	26.0	88.6274509804	51.7647058824	normal	230105011.0
1723	53.7254901961	2312.5	27.0	88.6274509804	50.1960784314	normal	230105148.0
1724	62.7450980392	2322.25	28.0	88.6274509804	41.9607843137	normal	230105301.0
1725	38.431372549	2442.0	28.0	88.6274509804	41.9607843137	normal	230105443.0
1726	33.7254901961	2470.0	29.0	88.6274509804	41.9607843137	normal	230105549.0
1727	32.9411764706	2510.5	29.0	88.6274509804	41.568627451	normal	230105684.0
1728	33.7254901961	2543.5	30.0	88.6274509804	41.9607843137	normal	230105817.0
1729	33.7254901961	2593.25	30.0	88.6274509804	41.9607843137	normal	230105948.0
1730	32.9411764706	2635.0	31.0	88.6274509804	40.7843137255	normal	230106083.0
1731	30.9803921569	2655.75	31.0	88.6274509804	33.7254901961	normal	230106208.0
1732	25.8823529412	2690.75	32.0	88.6274509804	32.5490196078	normal	230106344.0
1733	18.8235294118	2715.5	32.0	88.6274509804	32.5490196078	normal	230106470.0
1734	15.6862745098	2734.5	32.0	88.6274509804	32.9411764706	normal	230106634.0
1735	15.6862745098	2736.0	33.0	88.6274509804	33.3333333333	normal	230106784.0
1736	16.4705882353	2795.75	33.0	88.6274509804	32.5490196078	normal	230106904.0
1737	17.6470588235	2808.0	33.0	88.6274509804	29.4117647059	normal	230107007.0
1738	13.7254901961	2810.5	33.0	88.6274509804	29.8039215686	normal	230107144.0
1739	12.9411764706	2804.25	33.0	88.6274509804	29.8039215686	normal	230107264.0
1740	10.9803921569	2818.0	33.0	88.6274509804	27.0588235294	normal	230107390.0
1741	9.80392156863	2840.75	33.0	88.6274509804	25.4901960784	normal	230107528.0
1742	7.45098039216	2846.75	33.0	88.6274509804	27.0588235294	normal	230107661.0
1743	7.45098039216	2872.25	34.0	88.6274509804	32.5490196078	normal	230107793.0
1744	10.9803921569	2891.0	34.0	88.6274509804	36.4705882353	normal	230107923.0
1745	14.9019607843	2910.25	34.0	88.6274509804	37.2549019608	normal	230108043.0
1746	20.3921568627	2903.5	34.0	88.6274509804	38.0392156863	normal	230108163.0
1747	24.3137254902	2928.0	34.0	88.6274509804	38.0392156863	normal	230108262.0
1748	25.0980392157	2932.0	34.0	88.6274509804	36.0784313725	normal	230108375.0
1749	23.5294117647	2924.5	35.0	88.6274509804	30.9803921569	normal	230108488.0
1750	15.2941176471	2951.5	35.0	88.6274509804	28.2352941176	normal	230108623.0
1751	10.9803921569	2967.75	35.0	88.6274509804	25.4901960784	normal	230108723.0
1752	7.8431372549	2965.75	35.0	88.6274509804	21.9607843137	normal	230108842.0
1753	6.27450980392	2931.0	35.0	88.6274509804	20.3921568627	normal	230108967.0
1754	3.52941176471	2966.0	35.0	88.6274509804	20.0	normal	230109094.0
1755	1.17647058824	2980.75	35.0	88.6274509804	21.568627451	normal	230109222.0
1756	0.78431372549	2967.5	35.0	88.6274509804	21.9607843137	normal	230109362.0
1757	3.92156862745	2956.75	35.0	88.6274509804	21.568627451	normal	230109483.0
1758	3.52941176471	2929.25	35.0	88.6274509804	14.5098039216	normal	230109602.0
1759	0.392156862745	2915.5	35.0	88.6274509804	14.5098039216	normal	230109742.0
1760	0.392156862745	2926.0	35.0	88.6274509804	14.5098039216	normal	230109845.0
1761	0.0	2932.5	34.0	88.6274509804	14.5098039216	normal	230109974.0
1762	0.0	2915.25	34.0	88.6274509804	14.5098039216	normal	230110119.0
1763	0.0	2900.75	34.0	88.6274509804	14.5098039216	normal	230110243.0
1764	0.0	2901.5	34.0	88.6274509804	14.5098039216	normal	230110374.0
1765	0.0	2871.0	34.0	88.6274509804	14.5098039216	normal	230110525.0
1766	0.0	2856.5	34.0	88.6274509804	14.5098039216	normal	230110678.0
1767	0.0	2849.5	33.0	88.6274509804	14.5098039216	normal	230110808.0
1768	0.0	2831.0	33.0	88.6274509804	26.2745098039	normal	230110943.0
1769	0.0	2865.75	33.0	88.6274509804	24.7058823529	normal	230111078.0
1770	3.52941176471	2856.75	33.0	88.6274509804	24.7058823529	normal	230111184.0
1771	5.49019607843	2863.25	34.0	88.6274509804	20.3921568627	normal	230111313.0
1772	5.88235294118	2845.5	34.0	88.6274509804	14.5098039216	normal	230111438.0
1773	3.13725490196	2852.0	34.0	88.6274509804	14.5098039216	normal	230111563.0
1774	2.35294117647	2888.0	34.0	88.6274509804	14.5098039216	normal	230111685.0
1775	0.0	2869.75	34.0	88.6274509804	14.5098039216	normal	230111835.0
1776	0.0	2871.0	34.0	88.6274509804	14.5098039216	normal	230111987.0
1777	0.0	2875.0	34.0	88.6274509804	14.5098039216	normal	230112134.0
1778	0.0	2873.75	34.0	88.6274509804	14.9019607843	normal	230112264.0
1779	0.0	2928.25	34.0	88.6274509804	27.4509803922	normal	230112404.0
1780	2.74509803922	2932.25	34.0	88.6274509804	27.8431372549	normal	230112537.0
1781	6.66666666667	2966.75	35.0	88.6274509804	27.8431372549	normal	230112663.0
1782	7.05882352941	2981.5	35.0	88.6274509804	27.8431372549	normal	230112802.0
1783	6.66666666667	2989.0	35.0	88.6274509804	27.8431372549	normal	230112933.0
1784	5.88235294118	2980.5	36.0	88.6274509804	14.9019607843	normal	230113071.0
1785	1.17647058824	3018.5	36.0	88.6274509804	14.5098039216	normal	230113202.0
1786	0.0	3061.5	36.0	88.6274509804	14.5098039216	normal	230113338.0
1787	0.0	3036.0	36.0	88.6274509804	14.5098039216	normal	230113464.0
1788	0.0	3050.5	36.0	88.6274509804	14.5098039216	normal	230113583.0
1789	0.0	3070.25	36.0	88.6274509804	14.5098039216	normal	230113685.0
1790	0.0	3083.0	36.0	88.6274509804	14.5098039216	normal	230113813.0
1791	0.0	3083.5	36.0	88.6274509804	14.5098039216	normal	230113917.0
1792	0.0	3062.5	36.0	88.6274509804	14.5098039216	normal	230114062.0
1793	0.0	3045.0	36.0	88.6274509804	14.5098039216	normal	230114192.0
1794	0.0	3050.0	36.0	88.6274509804	14.5098039216	normal	230114324.0
1795	0.0	3058.25	36.0	88.6274509804	14.5098039216	normal	230114448.0
1796	0.0	3086.25	36.0	88.6274509804	25.0980392157	normal	230114601.0
1797	2.74509803922	3112.5	36.0	88.6274509804	29.0196078431	normal	230114723.0
1798	4.70588235294	3164.0	37.0	88.6274509804	30.1960784314	normal	230114843.0
1799	5.88235294118	3193.5	37.0	88.6274509804	30.5882352941	normal	230114954.0
1800	8.23529411765	3223.0	38.0	88.6274509804	30.1960784314	normal	230115096.0
1801	7.45098039216	3229.0	38.0	88.6274509804	30.1960784314	normal	230115223.0
1802	5.88235294118	3281.75	38.0	88.6274509804	34.1176470588	normal	230115353.0
1803	3.52941176471	3375.5	39.0	88.6274509804	45.0980392157	normal	230115494.0
1804	16.0784313725	3508.75	40.0	88.6274509804	46.6666666667	normal	230115644.0
1805	41.568627451	3485.25	41.0	88.6274509804	46.6666666667	normal	230115774.0
1806	55.6862745098	3602.25	42.0	88.6274509804	47.8431372549	normal	230115925.0
1807	50.1960784314	3695.5	43.0	88.6274509804	47.8431372549	normal	230116076.0
1808	51.7647058824	3817.5	45.0	88.6274509804	47.8431372549	normal	230116214.0
1809	52.1568627451	3899.5	46.0	88.6274509804	47.8431372549	normal	230116370.0
1810	55.2941176471	4001.75	47.0	88.6274509804	47.8431372549	normal	230116512.0
1811	55.6862745098	4095.5	48.0	88.6274509804	47.8431372549	normal	230116648.0
1812	56.0784313725	4189.75	49.0	88.6274509804	47.8431372549	normal	230116793.0
1813	56.862745098	4267.5	50.0	88.6274509804	47.8431372549	normal	230116921.0
1814	58.0392156863	4351.5	51.0	88.6274509804	47.4509803922	normal	230117063.0
1815	58.8235294118	4448.0	52.0	88.6274509804	47.0588235294	normal	230117212.0
1816	58.431372549	4537.5	53.0	88.6274509804	46.6666666667	normal	230117353.0
1817	56.862745098	4620.5	54.0	88.6274509804	45.4901960784	normal	230117486.0
1818	55.2941176471	4685.5	55.0	88.6274509804	43.5294117647	normal	230117631.0
1819	52.5490196078	4735.75	55.0	88.6274509804	38.431372549	normal	230117764.0
1820	48.2352941176	4796.75	56.0	88.6274509804	38.431372549	normal	230117884.0
1821	35.6862745098	4831.5	56.0	88.6274509804	36.4705882353	normal	230118008.0
1822	32.1568627451	4880.25	57.0	88.6274509804	36.862745098	normal	230118143.0
1823	31.3725490196	4933.5	58.0	88.6274509804	38.431372549	normal	230118275.0
1824	37.6470588235	4939.5	58.0	88.2352941176	38.431372549	normal	230118435.0
1825	43.137254902	4420.25	59.0	87.8431372549	39.6078431373	normal	230118597.0
1826	0.0	3863.0	59.0	87.8431372549	40.7843137255	normal	230118743.0
1827	0.0	3471.25	60.0	87.8431372549	41.1764705882	normal	230118863.0
1828	21.568627451	3332.5	60.0	87.4509803922	41.1764705882	normal	230118993.0
1829	34.1176470588	3331.0	61.0	87.8431372549	41.1764705882	normal	230119133.0
1830	34.1176470588	3359.5	61.0	87.8431372549	42.3529411765	normal	230119244.0
1831	33.3333333333	3382.75	62.0	88.2352941176	44.7058823529	normal	230119359.0
1832	40.3921568627	3411.75	62.0	88.6274509804	45.8823529412	normal	230119484.0
1833	45.8823529412	3430.25	62.0	88.6274509804	46.2745098039	normal	230119632.0
1834	46.2745098039	3479.25	63.0	88.6274509804	47.4509803922	normal	230119769.0
1835	50.5882352941	3485.0	63.0	88.6274509804	47.0588235294	normal	230119912.0
1836	51.7647058824	3490.0	64.0	88.6274509804	44.7058823529	normal	230120044.0
1837	50.1960784314	3554.75	65.0	88.6274509804	44.7058823529	normal	230120188.0
1838	40.7843137255	3566.75	65.0	88.6274509804	44.7058823529	normal	230120323.0
1839	42.7450980392	3588.75	65.0	88.6274509804	43.137254902	normal	230120439.0
1840	42.7450980392	3604.0	65.0	88.6274509804	42.3529411765	normal	230120544.0
1841	40.0	3578.75	66.0	88.6274509804	14.5098039216	normal	230120671.0
1842	16.0784313725	3546.5	66.0	88.6274509804	14.5098039216	normal	230120808.0
1843	8.62745098039	3574.0	65.0	88.6274509804	14.5098039216	normal	230120943.0
1844	0.0	3575.0	65.0	88.6274509804	14.5098039216	normal	230121070.0
1845	0.0	3577.25	65.0	88.6274509804	14.5098039216	normal	230121205.0
1846	0.0	3534.0	64.0	88.6274509804	14.5098039216	normal	230121334.0
1847	0.0	3455.25	63.0	88.6274509804	14.5098039216	normal	230121466.0
1848	0.0	3388.75	62.0	88.6274509804	14.5098039216	normal	230121618.0
1849	0.0	3318.75	60.0	88.6274509804	14.5098039216	normal	230121741.0
1850	0.0	3228.5	58.0	88.6274509804	14.5098039216	normal	230121872.0
1851	0.0	3129.0	57.0	88.6274509804	14.5098039216	normal	230121982.0
1852	0.0	3080.0	56.0	88.6274509804	14.5098039216	normal	230122117.0
1853	0.0	3022.5	55.0	88.6274509804	14.5098039216	normal	230122242.0
1854	0.0	2959.5	54.0	88.6274509804	14.5098039216	normal	230122362.0
1855	0.0	2893.25	53.0	88.6274509804	14.5098039216	normal	230122480.0
1856	0.0	2788.25	51.0	88.6274509804	14.5098039216	normal	230122605.0
1857	0.0	2701.75	49.0	88.6274509804	14.5098039216	normal	230122752.0
1858	0.0	2607.25	47.0	88.6274509804	14.5098039216	normal	230122866.0
1859	0.0	2510.5	46.0	88.6274509804	14.5098039216	normal	230122984.0
1860	0.0	2374.5	43.0	88.6274509804	14.5098039216	normal	230123123.0
1861	0.0	2164.5	40.0	88.6274509804	14.5098039216	normal	230123256.0
1862	0.0	2033.75	40.0	88.6274509804	14.5098039216	normal	230123383.0
1863	0.0	1870.0	38.0	88.6274509804	14.5098039216	normal	230123503.0
1864	0.392156862745	1905.0	37.0	88.6274509804	14.5098039216	normal	230123604.0
1865	0.392156862745	1948.75	35.0	88.6274509804	14.5098039216	normal	230123748.0
1866	0.0	1904.0	35.0	88.6274509804	14.5098039216	normal	230123888.0
1867	0.0	1907.25	35.0	88.6274509804	14.5098039216	normal	230124022.0
1868	0.0	1892.75	35.0	88.6274509804	14.5098039216	normal	230124166.0
1869	0.0	1900.25	34.0	88.6274509804	24.7058823529	normal	230124294.0
1870	0.0	1904.5	33.0	88.6274509804	31.7647058824	normal	230124444.0
1871	9.80392156863	1816.0	34.0	88.6274509804	32.1568627451	normal	230124563.0
1872	22.3529411765	1902.0	35.0	88.6274509804	45.8823529412	normal	230124704.0
1873	24.3137254902	2027.75	36.0	88.6274509804	46.2745098039	normal	230124803.0
1874	36.862745098	1976.75	36.0	88.6274509804	45.8823529412	normal	230124938.0
1875	47.8431372549	1937.0	35.0	88.6274509804	45.8823529412	normal	230125049.0
1876	49.8039215686	1943.75	36.0	88.6274509804	45.0980392157	normal	230125183.0
1877	44.7058823529	2011.0	37.0	88.6274509804	45.4901960784	normal	230125310.0
1878	43.5294117647	2046.0	37.0	88.6274509804	45.8823529412	normal	230125443.0
1879	44.7058823529	2066.75	38.0	88.6274509804	46.2745098039	normal	230125582.0
1880	47.0588235294	2083.25	38.0	88.6274509804	47.8431372549	normal	230125713.0
1881	48.6274509804	2130.5	39.0	88.6274509804	47.8431372549	normal	230125835.0
1882	49.8039215686	2150.0	39.0	88.6274509804	48.2352941176	normal	230125983.0
1883	51.7647058824	2191.5	40.0	88.6274509804	48.2352941176	normal	230126089.0
1884	51.7647058824	2234.75	40.0	88.6274509804	48.6274509804	normal	230126223.0
1885	51.7647058824	2260.75	41.0	88.6274509804	49.8039215686	normal	230126374.0
1886	55.2941176471	2306.0	42.0	88.6274509804	50.9803921569	normal	230126526.0
1887	56.862745098	2344.0	43.0	88.6274509804	51.3725490196	normal	230126686.0
1888	59.2156862745	2406.0	44.0	88.6274509804	52.9411764706	normal	230126862.0
1889	59.6078431373	2472.0	45.0	88.6274509804	58.0392156863	normal	230126993.0
1890	71.3725490196	2522.5	46.0	88.6274509804	60.0	normal	230127121.0
1891	80.3921568627	2572.0	47.0	88.6274509804	59.6078431373	normal	230127250.0
1892	83.9215686275	2618.75	48.0	88.6274509804	59.6078431373	normal	230127365.0
1893	85.4901960784	2680.0	49.0	88.6274509804	59.2156862745	normal	230127523.0
1894	85.0980392157	2750.75	50.0	88.6274509804	59.2156862745	normal	230127663.0
1895	85.8823529412	2812.0	51.0	88.6274509804	59.2156862745	normal	230127785.0
1896	84.3137254902	2866.75	52.0	88.6274509804	59.2156862745	normal	230127924.0
1897	85.0980392157	2929.5	54.0	88.6274509804	58.8235294118	normal	230128043.0
1898	85.0980392157	2989.75	55.0	88.6274509804	58.0392156863	normal	230128184.0
1899	85.4901960784	3044.25	56.0	88.6274509804	58.0392156863	normal	230128319.0
1900	84.3137254902	3117.5	57.0	88.6274509804	58.0392156863	normal	230128464.0
1901	83.9215686275	3167.75	58.0	88.6274509804	58.0392156863	normal	230128585.0
1902	85.0980392157	3208.0	59.0	88.6274509804	57.6470588235	normal	230128710.0
1903	83.9215686275	3290.0	60.0	88.6274509804	56.862745098	normal	230128861.0
1904	81.9607843137	3333.75	61.0	88.6274509804	55.6862745098	normal	230129001.0
1905	81.9607843137	3393.25	62.0	88.6274509804	55.2941176471	normal	230129143.0
1906	77.6470588235	3433.75	63.0	88.6274509804	55.2941176471	normal	230129268.0
1907	78.431372549	3466.5	63.0	88.6274509804	51.7647058824	normal	230129395.0
1908	69.0196078431	3531.75	64.0	88.6274509804	51.7647058824	normal	230129522.0
1909	66.6666666667	3562.25	65.0	88.6274509804	51.7647058824	normal	230129675.0
1910	67.4509803922	3601.5	66.0	88.6274509804	51.7647058824	normal	230129836.0
1911	67.8431372549	3650.25	66.0	88.6274509804	51.7647058824	normal	230129962.0
1912	67.8431372549	3674.5	67.0	88.6274509804	49.8039215686	normal	230130098.0
1913	67.0588235294	3693.0	67.0	88.6274509804	47.0588235294	normal	230130224.0
1914	60.7843137255	3718.75	68.0	88.6274509804	46.2745098039	normal	230130334.0
1915	53.7254901961	3763.5	68.0	88.6274509804	45.8823529412	normal	230130492.0
1916	47.0588235294	3774.25	69.0	88.6274509804	38.8235294118	normal	230130625.0
1917	43.5294117647	3768.75	69.0	88.6274509804	29.8039215686	normal	230130765.0
1918	14.1176470588	3727.75	69.0	88.6274509804	17.2549019608	normal	230130918.0
1919	8.23529411765	3727.25	69.0	88.6274509804	17.6470588235	normal	230131046.0
1920	3.92156862745	3752.5	69.0	88.6274509804	20.7843137255	normal	230131199.0
1921	0.78431372549	3751.0	69.0	88.2352941176	14.5098039216	normal	230131319.0
1922	0.78431372549	3740.5	68.0	88.6274509804	14.5098039216	normal	230131465.0
1923	0.0	3701.0	69.0	88.6274509804	14.5098039216	normal	230131611.0
1924	0.0	3707.5	67.0	88.6274509804	14.5098039216	normal	230131722.0
1925	0.0	3679.75	67.0	88.6274509804	14.5098039216	normal	230131842.0
1926	0.0	3661.75	67.0	88.6274509804	14.5098039216	normal	230131987.0
1927	0.0	3639.75	66.0	88.6274509804	14.5098039216	normal	230132135.0
1928	0.0	3589.5	65.0	88.6274509804	14.5098039216	normal	230132296.0
1929	0.0	3521.75	64.0	88.6274509804	14.5098039216	normal	230132403.0
1930	0.0	3478.0	63.0	88.6274509804	14.5098039216	normal	230132522.0
1931	0.0	3438.0	63.0	88.6274509804	14.5098039216	normal	230132645.0
1932	0.0	3385.75	62.0	88.6274509804	14.5098039216	normal	230132798.0
1933	0.0	3345.5	61.0	88.6274509804	14.5098039216	normal	230132930.0
1934	0.0	3302.75	60.0	88.6274509804	14.5098039216	normal	230133074.0
1935	0.0	3261.0	59.0	88.6274509804	14.5098039216	normal	230133209.0
1936	0.0	3220.75	59.0	88.6274509804	14.5098039216	normal	230133370.0
1937	0.0	3182.75	58.0	88.6274509804	14.5098039216	normal	230133514.0
1938	0.0	3141.25	57.0	88.6274509804	14.5098039216	normal	230133670.0
1939	0.0	3108.0	57.0	88.6274509804	14.5098039216	normal	230133805.0
1940	0.0	3089.75	56.0	88.6274509804	14.5098039216	normal	230133943.0
1941	0.0	3077.0	56.0	88.6274509804	14.5098039216	normal	230134090.0
1942	0.0	3064.5	56.0	88.6274509804	20.0	normal	230134222.0
1943	0.0	3072.5	55.0	88.6274509804	31.7647058824	normal	230134370.0
1944	10.1960784314	3111.75	55.0	88.6274509804	34.1176470588	normal	230134493.0
1945	14.1176470588	3031.0	55.0	88.6274509804	30.9803921569	normal	230134627.0
1946	20.7843137255	3016.0	55.0	88.6274509804	29.0196078431	normal	230134765.0
1947	6.66666666667	3011.25	55.0	88.6274509804	25.8823529412	normal	230134901.0
1948	7.05882352941	3031.5	55.0	88.6274509804	14.5098039216	normal	230135041.0
1949	5.88235294118	3005.5	55.0	88.6274509804	14.5098039216	normal	230135191.0
1950	1.17647058824	3004.75	55.0	88.6274509804	14.5098039216	normal	230135303.0
1951	0.392156862745	2998.5	55.0	88.6274509804	14.5098039216	normal	230135421.0
1952	0.0	2990.25	54.0	88.6274509804	14.5098039216	normal	230135590.0
1953	0.0	2975.25	54.0	88.6274509804	14.5098039216	normal	230135736.0
1954	0.0	2969.5	54.0	88.6274509804	14.5098039216	normal	230135861.0
1955	0.0	2957.25	54.0	88.6274509804	14.5098039216	normal	230136010.0
1956	0.0	2890.75	53.0	88.6274509804	14.5098039216	normal	230136144.0
1957	0.0	2884.5	53.0	88.6274509804	14.5098039216	normal	230136282.0
1958	0.0	2870.5	52.0	88.6274509804	14.5098039216	normal	230136417.0
1959	0.0	2840.75	52.0	88.6274509804	14.5098039216	normal	230136562.0
1960	0.0	2832.5	52.0	88.6274509804	14.5098039216	normal	230136682.0
1961	0.0	2836.0	52.0	88.6274509804	14.5098039216	normal	230136831.0
1962	0.0	2829.25	52.0	88.6274509804	17.6470588235	normal	230136989.0
1963	0.0	2806.75	51.0	88.6274509804	17.6470588235	normal	230137127.0
1964	0.0	2796.75	51.0	88.6274509804	14.5098039216	normal	230137290.0
1965	0.0	2794.75	51.0	88.6274509804	14.5098039216	normal	230137442.0
1966	0.0	2787.5	51.0	88.6274509804	14.5098039216	normal	230137543.0
1967	0.0	2785.25	50.0	88.6274509804	14.5098039216	normal	230137667.0
1968	0.0	2752.25	50.0	88.6274509804	14.5098039216	normal	230137804.0
1969	0.0	2745.75	50.0	88.6274509804	14.5098039216	normal	230137925.0
1970	0.0	2755.25	50.0	88.6274509804	14.5098039216	normal	230138072.0
1971	0.0	2736.5	50.0	88.6274509804	14.5098039216	normal	230138230.0
1972	0.0	2726.0	50.0	88.6274509804	14.5098039216	normal	230138378.0
1973	0.0	2742.0	50.0	88.6274509804	27.4509803922	normal	230138525.0
1974	7.8431372549	2743.25	50.0	88.6274509804	27.8431372549	normal	230138642.0
1975	7.45098039216	2753.25	49.0	88.6274509804	30.5882352941	normal	230138781.0
1976	9.80392156863	2827.0	50.0	88.6274509804	41.9607843137	normal	230138905.0
1977	18.431372549	2754.5	51.0	88.6274509804	44.3137254902	normal	230139058.0
1978	37.2549019608	2795.0	51.0	88.6274509804	40.3921568627	normal	230139203.0
1979	36.862745098	2780.75	51.0	88.6274509804	38.0392156863	normal	230139325.0
1980	32.1568627451	2780.5	51.0	88.6274509804	23.5294117647	normal	230139481.0
1981	9.80392156863	2771.25	51.0	88.6274509804	17.6470588235	normal	230139633.0
1982	3.52941176471	2799.0	51.0	88.6274509804	17.2549019608	normal	230139763.0
1983	0.0	2802.5	51.0	88.6274509804	14.5098039216	normal	230139895.0
1984	0.0	2790.25	51.0	88.6274509804	14.5098039216	normal	230140024.0
1985	0.0	2789.0	51.0	88.6274509804	14.5098039216	normal	230140150.0
1986	0.0	2778.75	51.0	88.6274509804	14.5098039216	normal	230140298.0
1987	0.0	2765.0	50.0	88.6274509804	14.5098039216	normal	230140440.0
1988	0.0	2742.5	50.0	88.6274509804	14.5098039216	normal	230140562.0
1989	0.0	2711.0	49.0	88.6274509804	14.5098039216	normal	230140723.0
1990	0.0	2675.75	49.0	88.6274509804	14.5098039216	normal	230140845.0
1991	0.0	2647.0	48.0	88.6274509804	14.5098039216	normal	230140991.0
1992	0.0	2619.5	48.0	88.6274509804	14.5098039216	normal	230141142.0
1993	0.0	2586.0	47.0	88.6274509804	14.5098039216	normal	230141285.0
1994	0.0	2551.0	47.0	88.6274509804	14.5098039216	normal	230141428.0
1995	0.0	2527.0	46.0	88.6274509804	14.5098039216	normal	230141562.0
1996	0.0	2499.0	46.0	88.6274509804	14.5098039216	normal	230141664.0
1997	0.0	2481.5	45.0	88.6274509804	14.5098039216	normal	230141793.0
1998	0.0	2450.75	45.0	88.6274509804	14.5098039216	normal	230141943.0
1999	0.0	2422.25	44.0	88.6274509804	14.5098039216	normal	230142066.0
2000	0.0	2397.25	44.0	88.6274509804	14.5098039216	normal	230142187.0
2001	0.0	2388.0	44.0	88.6274509804	14.5098039216	normal	230142316.0
2002	0.0	2381.25	43.0	88.6274509804	14.5098039216	normal	230142457.0
2003	0.0	2404.5	43.0	88.6274509804	35.2941176471	normal	230142613.0
2004	10.5882352941	2429.5	44.0	88.6274509804	37.2549019608	normal	230142725.0
2005	15.2941176471	2372.5	44.0	88.6274509804	37.2549019608	normal	230142858.0
2006	25.8823529412	2395.25	44.0	88.6274509804	36.862745098	normal	230143014.0
2007	24.7058823529	2405.5	44.0	88.6274509804	36.862745098	normal	230143142.0
2008	24.7058823529	2424.25	44.0	88.6274509804	36.862745098	normal	230143281.0
2009	24.3137254902	2442.0	44.0	88.6274509804	36.0784313725	normal	230143401.0
2010	24.3137254902	2432.5	44.0	88.6274509804	31.3725490196	normal	230143525.0
2011	23.9215686275	2429.25	44.0	88.6274509804	28.2352941176	normal	230143653.0
2012	15.6862745098	2444.0	44.0	88.6274509804	14.5098039216	normal	230143794.0
2013	6.66666666667	2419.25	45.0	88.6274509804	14.5098039216	normal	230143944.0
2014	3.13725490196	2391.75	44.0	88.6274509804	14.5098039216	normal	230144044.0
2015	1.56862745098	2424.25	44.0	88.6274509804	14.5098039216	normal	230144172.0
2016	0.0	2413.25	44.0	88.6274509804	14.5098039216	normal	230144312.0
2017	0.0	2397.0	44.0	88.6274509804	14.5098039216	normal	230144438.0
2018	0.0	2389.75	44.0	88.6274509804	14.5098039216	normal	230144581.0
2019	0.0	2363.75	43.0	88.6274509804	14.5098039216	normal	230144705.0
2020	0.0	2324.25	42.0	88.6274509804	14.5098039216	normal	230144857.0
2021	0.0	2270.0	41.0	88.6274509804	14.5098039216	normal	230144996.0
2022	0.0	2214.5	40.0	88.6274509804	14.5098039216	normal	230145132.0
2023	0.0	2170.25	40.0	88.6274509804	14.5098039216	normal	230145255.0
2024	0.0	2115.75	39.0	88.6274509804	14.5098039216	normal	230145383.0
2025	0.0	2071.0	38.0	88.6274509804	14.5098039216	normal	230145524.0
2026	0.0	2024.5	37.0	88.6274509804	14.5098039216	normal	230145642.0
2027	0.0	1971.5	36.0	88.6274509804	14.5098039216	normal	230145791.0
2028	0.0	1902.0	35.0	88.6274509804	14.5098039216	normal	230145922.0
2029	0.0	1812.0	33.0	88.6274509804	14.5098039216	normal	230146061.0
2030	0.0	1744.25	33.0	88.6274509804	14.5098039216	normal	230146193.0
2031	0.0	1723.25	32.0	88.6274509804	14.5098039216	normal	230146337.0
2032	0.0	1727.25	32.0	88.6274509804	14.5098039216	normal	230146463.0
2033	0.0	1732.5	32.0	88.6274509804	21.1764705882	normal	230146581.0
2034	2.74509803922	1815.75	32.0	88.6274509804	23.9215686275	normal	230146715.0
2035	6.66666666667	1797.0	32.0	88.6274509804	23.5294117647	normal	230146852.0
2036	8.23529411765	1765.75	32.0	88.6274509804	27.4509803922	normal	230146992.0
2037	9.80392156863	1761.75	32.0	88.6274509804	33.3333333333	normal	230147122.0
2038	12.5490196078	1801.75	32.0	88.6274509804	33.7254901961	normal	230147224.0
2039	20.0	1779.25	32.0	88.6274509804	37.6470588235	normal	230147345.0
2040	23.5294117647	1791.0	33.0	88.6274509804	37.6470588235	normal	230147474.0
2041	31.3725490196	1822.0	33.0	88.6274509804	39.2156862745	normal	230147623.0
2042	30.5882352941	1817.25	33.0	88.6274509804	39.2156862745	normal	230147742.0
2043	32.9411764706	1853.75	34.0	88.6274509804	40.3921568627	normal	230147842.0
